year.harvest,complexity,reef.name,transect,quadrat,size.mm
2016,high,w2.400r5,240,5,30
2016,high,w2.400r5,240,5,40
2016,high,w2.400r5,240,5,26
2016,high,w2.400r5,240,5,58
2016,high,w2.400r5,240,5,44
2016,high,w2.400r5,240,5,22
2016,high,w2.400r5,240,5,40
2016,high,w2.400r5,240,5,31
2016,high,w2.400r5,240,5,62
2016,high,w2.400r5,240,5,45
2016,high,w2.400r5,240,5,35
2016,high,w2.400r5,240,5,22
2016,high,w2.400r5,240,5,49
2016,high,w2.400r5,240,5,54
2016,high,w2.400r5,240,5,12
2016,high,w2.400r5,240,5,26
2016,high,w2.400r5,240,5,34
2016,high,w2.400r5,240,5,31
2016,high,w2.400r5,240,5,49
2016,high,w2.400r5,240,5,36
2016,high,w2.400r5,240,5,53
2016,high,w2.400r5,240,5,41
2016,high,w2.400r5,240,5,39
2016,high,w2.400r5,240,5,45
2016,high,w2.400r5,240,5,44
2016,high,w2.400r5,240,5,27
2016,high,w2.400r5,240,5,61
2016,high,w2.400r5,240,5,19
2016,high,w2.400r5,240,5,27
2016,high,w2.400r5,240,5,47
2016,high,w2.400r5,240,5,30
2016,high,w2.400r5,240,5,54
2016,high,w2.400r5,240,5,42
2016,high,w2.400r5,240,5,66
2016,high,w2.400r5,240,5,47
2016,high,w2.400r5,240,5,30
2016,high,w2.400r5,240,5,54
2016,high,w2.400r5,240,5,42
2016,high,w2.400r5,240,5,66
2016,high,w2.400r5,240,5,47
2016,high,w2.400r5,240,5,48
2016,high,w2.400r5,240,5,12
2016,high,w2.400r5,240,5,30
2016,high,w2.400r5,240,5,29
2016,high,w2.400r5,240,5,5
2016,high,w2.400r5,240,5,10
2016,high,w2.400r5,240,5,56
2016,high,w2.400r5,240,5,53
2016,high,w2.400r5,240,5,59
2016,high,w2.400r5,240,5,21
2016,high,w2.400r5,240,5,37
2016,high,w2.400r5,240,5,12
2016,high,w2.400r5,240,5,34
2016,high,w2.400r5,240,5,29
2016,high,w2.400r5,240,5,40
2016,high,w2.400r5,240,5,43
2016,high,w2.400r5,240,5,41
2016,high,w2.400r5,240,5,35
2016,high,w2.400r5,240,5,19
2016,high,w2.400r5,240,5,34
2016,high,w2.400r5,240,5,18
2016,high,w2.400r5,240,5,12
2016,high,w2.400r5,240,5,17
2016,high,w2.400r5,240,5,24
2016,high,w2.400r5,240,5,17
2016,high,w2.400r5,240,5,25
2016,high,w2.400r5,240,5,31
2016,high,w2.400r5,240,5,44
2016,high,w2.400r5,240,5,52
2016,high,w2.400r5,240,5,25
2016,high,w2.400r5,240,5,26
2016,high,w2.400r5,240,5,36
2016,high,w2.400r5,240,5,32
2016,high,w2.400r5,240,5,43
2016,high,w2.400r5,240,5,12
2016,high,w2.400r5,240,5,32
2016,high,w2.400r5,240,5,31
2016,high,w2.400r5,240,5,18
2016,high,w2.400r5,240,5,34
2016,high,w2.400r5,240,5,28
2016,high,w2.400r5,240,5,24
2016,high,w2.400r5,240,5,26
2016,high,w2.400r5,240,5,22
2016,high,w2.400r5,240,5,49
2016,high,w2.400r5,240,5,74
2016,high,w2.400r5,240,5,30
2016,high,w2.400r5,240,5,48
2016,high,w2.400r5,240,5,43
2016,high,w2.400r5,240,5,48
2016,high,w2.400r5,240,5,62
2016,high,w2.400r5,240,5,30
2016,high,w2.400r5,240,5,31
2016,high,w2.400r5,240,5,41
2016,high,w2.400r5,240,5,43
2016,high,w2.400r5,240,5,51
2016,high,w2.400r5,240,5,32
2016,high,w2.400r5,240,5,22
2016,high,w2.400r5,240,5,77
2016,high,w2.400r5,240,5,68
2016,high,w2.400r5,240,5,34
2016,high,w2.400r5,240,5,19
2016,high,w2.400r5,240,5,37
2016,high,w2.400r5,240,5,22
2016,high,w2.400r5,240,5,35
2016,high,w2.400r5,240,5,20
2016,high,w2.400r5,240,5,37
2016,high,w2.400r5,240,5,27
2016,high,w2.400r5,240,5,21
2016,high,w2.400r5,240,5,28
2016,high,w2.400r5,240,5,32
2016,high,w2.400r5,240,5,46
2016,high,w2.400r5,240,5,40
2016,high,w2.400r5,240,5,18
2016,high,w2.400r5,240,5,42
2016,high,w2.400r5,240,5,21
2016,high,w2.400r5,240,5,33
2016,high,w2.400r5,240,5,32
2016,high,w2.400r5,240,5,34
2016,high,w2.400r5,240,5,74
2016,high,w2.400r5,240,5,60
2016,high,w2.400r5,240,5,29
2016,high,w2.400r5,240,5,24
2016,high,w2.400r5,240,5,18
2016,high,w2.400r5,240,5,32
2016,high,w2.400r5,240,5,36
2016,high,w2.400r5,240,5,34
2016,high,w2.400r5,240,5,25
2016,high,w2.400r5,240,5,39
2016,low,w2r1,240,20,
2016,low,w2r1,240,15,
2016,low,w2r1,120,5,
2016,low,w2r1,0,5,
2016,low,w2r1,0,10,
2016,low,w2r1,0,15,
2016,low,w2r1,0,20,
2016,low,w2r1,120,10,
2016,low,w2r1,120,15,
2016,low,w2r1,120,20,
2016,low,w2r1,240,10,
2016,low,w2r1,240,5,
2016,low,w2r2,240,15,29
2016,low,w2r2,240,15,26
2016,low,w2r2,240,15,38
2016,low,w2r2,240,15,38
2016,low,w2r2,240,15,10
2016,low,w2r2,240,15,25
2016,low,w2r2,240,15,22
2016,low,w2r2,240,15,33
2016,low,w2r2,240,15,41
2016,low,w2r2,240,15,30
2016,low,w2r2,240,15,5
2016,low,w2r2,240,15,35
2016,low,w2r2,240,15,26
2016,low,w2r2,240,15,48
2016,low,w2r2,0,10,14
2016,low,w2r2,120,15,
2016,low,w2r2,120,20,
2016,low,w2r2,120,10,12
2016,low,w2r2,120,10,11
2016,low,w2r2,240,20,11
2016,low,w2r2,240,5,
2016,low,w2r2,240,15,
2016,low,w2r2,240,10,17
2016,low,w2r2,0,15,15
2016,low,w2r2,0,5,12
2016,low,w2r2,0,20,9
2016,low,w2r3,0,20,18
2016,low,w2r3,0,20,10
2016,low,w2r3,120,5,9
2016,low,w2r3,120,10,14
2016,low,w2r3,120,15,8
2016,low,w2r3,120,15,10
2016,low,w2r3,120,15,13
2016,low,w2r3,0,5,14
2016,low,w2r3,240,20,
2016,low,w2r3,0,15,37
2016,low,w2r3,240,15,
2016,low,w2r3,240,5,
2016,low,w2r3,120,20,12
2016,low,w2r3,120,20,9
2016,low,w2r3,0,10,21
2016,low,w2r3,0,10,13
2016,low,w2r3,0,10,9
2016,low,w2r3,0,10,10
2016,low,w2r3,0,10,14
2016,low,w2r3,0,10,13
2016,low,w2r3,0,10,19
2016,low,w2r3,0,10,18
2016,low,w2r3,0,10,14
2016,low,w2r3,240,10,
